天蚕土豆,医生,42
钱钟书,大学生,47
查尔斯.狄更斯,大学生,99
钱钟书,工程师,32
史铁生,记者,31
刘震云,运动员,17
郑振泽,运动员,32
查尔斯.狄更斯,工人,40
钱钟书,教师,98
莫言,个体,80
雨果,运动员,79
查尔斯.狄更斯,经纪人,75
叶圣陶,律师,82
雨果,中小学生,45
冰心,运动员,95
茅盾,记者,95
贾平凹,大学生,37
史铁生,记者,18
叶圣陶,记者,39
雨果,记者,51
鲁迅,教师,88
钱钟书,经纪人,81
查尔斯.狄更斯,运动员,38
刘震云,大学生,7
张洁,工人,23
天蚕土豆,军人,21
钱钟书,教师,43
钱钟书,个体,44
史铁生,经纪人,89
朱湘,教师,70
茅盾,经纪人,30
雨果,中小学生,67
郑振泽,工人,45
钱钟书,军人,72
巴金,歌手,63
马克吐温,设计师,48
沈从文,运动员,33
朱自清,工程师,63
林语堂,科学家,5
唐家三少,军人,94
张爱玲,工程师,84
巴金,工程师,79
郑振泽,工程师,52
冰心,律师,44
天蚕土豆,大学生,62
朱自清,记者,59
唐家三少,中小学生,28
林语堂,工人,88
冰心,工程师,59
查尔斯.狄更斯,设计师,54
钱钟书,大学生,53
唐家三少,歌手,41
朱湘,运动员,62
马克吐温,个体,19
天蚕土豆,军人,65
朱自清,大学生,25
冰心,画家,16
冰心,大学生,15
贾平凹,经纪人,62
雨果,大学生,80
林语堂,设计师,8
钱钟书,工程师,79
马克吐温,设计师,96
郑振泽,科学家,55
叶圣陶,大学生,76
冰心,大学生,6
史铁生,中小学生,77
贾平凹,设计师,79
马克吐温,歌手,38
马克吐温,歌手,48
张洁,设计师,71
贾平凹,画家,95
莫言,运动员,40
张爱玲,军人,7
叶圣陶,个体,36
张爱玲,记者,21
茅盾,大学生,8
沈从文,个体,94
史铁生,教师,8
巴金,律师,92
沈从文,军人,23
史铁生,画家,17
贾平凹,科学家,53
刘震云,大学生,91
王朔,经纪人,88
朱自清,经纪人,65
林语堂,中小学生,91
张爱玲,经纪人,56
钱钟书,运动员,70
刘震云,大学生,44
鲁迅,工人,22
冰心,工程师,88
贾平凹,大学生,47
天蚕土豆,设计师,48
马克吐温,工程师,40
张爱玲,歌手,18
茅盾,运动员,41
巴金,运动员,51
林语堂,歌手,61
王朔,画家,90
唐家三少,科学家,73
朱自清,设计师,21
冰心,医生,72
冰心,军人,63
茅盾,设计师,75
王朔,医生,76
刘震云,工程师,54
冰心,画家,99
雨果,律师,83
贾平凹,记者,11
张洁,教师,62
朱自清,设计师,47
朱湘,工人,37
贾平凹,设计师,45
张爱玲,画家,16
唐家三少,中小学生,66
叶圣陶,科学家,47
张洁,运动员,22
唐家三少,工人,71
鲁迅,运动员,34
马克吐温,大学生,34
郑振泽,工人,38
贾平凹,教师,54
郑振泽,中小学生,87
沈从文,中小学生,65
朱湘,运动员,87
叶圣陶,科学家,42
冰心,歌手,24
沈从文,教师,52
张洁,军人,6
朱自清,设计师,29
莫言,工人,66
史铁生,工程师,16
郑振泽,医生,89
朱湘,个体,19
朱湘,教师,66
刘震云,记者,77
马克吐温,运动员,63
钱钟书,运动员,30
鲁迅,设计师,83
贾平凹,大学生,64
朱湘,经纪人,7
钱钟书,个体,18
查尔斯.狄更斯,运动员,39
叶圣陶,设计师,88
冰心,工程师,97
张爱玲,工人,32
沈从文,歌手,59
朱自清,医生,48
刘震云,律师,61
张爱玲,律师,70
巴金,运动员,95
沈从文,教师,49
天蚕土豆,记者,71
冰心,运动员,97
刘震云,工程师,76
史铁生,医生,63
贾平凹,军人,85
朱湘,军人,46
王朔,记者,89
贾平凹,中小学生,79
鲁迅,大学生,51
茅盾,记者,91
叶圣陶,经纪人,57
史铁生,设计师,79
叶圣陶,工人,25
冰心,运动员,8
张洁,运动员,6
莫言,经纪人,77
冰心,记者,10
朱湘,运动员,99
史铁生,运动员,98
雨果,大学生,70
钱钟书,律师,13
沈从文,教师,6
朱自清,科学家,83
巴金,工程师,34
张洁,经纪人,76
鲁迅,科学家,42
天蚕土豆,设计师,77
郑振泽,记者,42
史铁生,教师,26
叶圣陶,工程师,42
冰心,运动员,14
史铁生,记者,56
冰心,设计师,48
鲁迅,记者,40
郑振泽,记者,41
郑振泽,经纪人,76
冰心,运动员,44
叶圣陶,个体,77
张爱玲,大学生,92
朱湘,设计师,31
郑振泽,中小学生,88
林语堂,工人,37
张爱玲,教师,85
唐家三少,大学生,87
查尔斯.狄更斯,记者,26
张爱玲,科学家,12
刘震云,记者,37
莫言,个体,17
马克吐温,科学家,61
朱自清,个体,9
冰心,工程师,12
查尔斯.狄更斯,工程师,44
冰心,歌手,51
贾平凹,记者,78
朱湘,工程师,78
马克吐温,科学家,43
冰心,个体,14
史铁生,大学生,24
朱自清,经纪人,26
天蚕土豆,经纪人,38
茅盾,教师,51
唐家三少,大学生,37
钱钟书,经纪人,75
莫言,记者,5
沈从文,经纪人,59
沈从文,中小学生,23
郑振泽,记者,27
史铁生,军人,95
雨果,医生,79
巴金,律师,30
雨果,中小学生,91
雨果,个体,38
郑振泽,歌手,84
刘震云,工人,32
史铁生,设计师,81
张爱玲,中小学生,76
莫言,教师,9
雨果,歌手,98
冰心,医生,14
朱湘,医生,10
朱湘,设计师,8
叶圣陶,经纪人,27
朱湘,军人,82
查尔斯.狄更斯,中小学生,74
雨果,科学家,16
茅盾,医生,23
郑振泽,运动员,99
莫言,记者,29
唐家三少,医生,67
天蚕土豆,工程师,34
天蚕土豆,个体,31
唐家三少,科学家,91
茅盾,军人,15
沈从文,大学生,46
张爱玲,科学家,50
刘震云,大学生,29
史铁生,工人,49
冰心,医生,47
冰心,教师,65
唐家三少,设计师,71
叶圣陶,工程师,68
巴金,工人,41
朱自清,工人,79
郑振泽,设计师,74
冰心,记者,21
沈从文,个体,5
天蚕土豆,军人,76
沈从文,中小学生,37
王朔,教师,100
冰心,中小学生,57
冰心,工程师,25
叶圣陶,律师,66
巴金,设计师,87
鲁迅,画家,79
鲁迅,军人,90
冰心,律师,5
刘震云,个体,7
鲁迅,军人,87
钱钟书,大学生,91
冰心,医生,15
天蚕土豆,中小学生,37
查尔斯.狄更斯,设计师,59
茅盾,医生,78
王朔,科学家,47
雨果,画家,82
郑振泽,中小学生,45
刘震云,工人,21
唐家三少,工人,56
朱湘,医生,67
史铁生,大学生,36
朱自清,律师,20
雨果,工人,19
查尔斯.狄更斯,中小学生,26
雨果,经纪人,63
朱湘,运动员,56
贾平凹,歌手,54
莫言,医生,33
林语堂,工人,29
巴金,经纪人,87
王朔,个体,14
朱自清,工程师,12
张洁,军人,49
冰心,工程师,60
茅盾,画家,70
沈从文,工人,36
史铁生,医生,99
郑振泽,歌手,84
张洁,教师,52
刘震云,工程师,86
冰心,设计师,60
张爱玲,个体,41
雨果,工程师,97
钱钟书,大学生,24
张洁,画家,46
雨果,经纪人,72
郑振泽,歌手,99
茅盾,大学生,43
沈从文,大学生,75
唐家三少,个体,67
朱自清,教师,72
查尔斯.狄更斯,教师,37
林语堂,律师,33
史铁生,医生,51
莫言,医生,33
史铁生,歌手,9
冰心,律师,80
天蚕土豆,军人,36
沈从文,律师,26
张爱玲,科学家,36
鲁迅,设计师,30
冰心,记者,38
冰心,中小学生,42
林语堂,记者,80
茅盾,经纪人,9
巴金,工程师,77
张爱玲,运动员,72
刘震云,医生,93
巴金,科学家,26
史铁生,工程师,33
冰心,记者,13
天蚕土豆,律师,90
张爱玲,歌手,40
钱钟书,工程师,34
王朔,画家,72
朱湘,运动员,97
莫言,歌手,97
钱钟书,军人,28
朱自清,工程师,11
张爱玲,教师,86
王朔,医生,48
钱钟书,工程师,74
林语堂,医生,42
天蚕土豆,工人,71
雨果,中小学生,13
莫言,工人,39
史铁生,工程师,26
茅盾,大学生,43
郑振泽,设计师,29
郑振泽,军人,23
刘震云,中小学生,81
叶圣陶,军人,66
叶圣陶,大学生,94
郑振泽,记者,75
郑振泽,经纪人,57
鲁迅,教师,97
冰心,工人,40
朱湘,工人,68
郑振泽,工程师,33
天蚕土豆,设计师,5
沈从文,记者,100
莫言,歌手,92
马克吐温,医生,35
朱自清,运动员,53
朱自清,个体,96
钱钟书,医生,86
张洁,运动员,21
郑振泽,律师,36
张洁,科学家,50
马克吐温,歌手,33
史铁生,中小学生,80
刘震云,运动员,75
史铁生,医生,76
王朔,歌手,30
马克吐温,个体,14
刘震云,歌手,69
朱湘,大学生,84
莫言,记者,79
朱湘,大学生,20
张爱玲,工程师,83
唐家三少,军人,54
郑振泽,歌手,15
冰心,经纪人,11
贾平凹,大学生,70
雨果,军人,32
张爱玲,画家,88
马克吐温,画家,28
林语堂,经纪人,87
王朔,教师,73
张洁,律师,44
莫言,画家,53
林语堂,工人,90
莫言,医生,26
王朔,工程师,85
茅盾,歌手,62
张爱玲,医生,43
郑振泽,医生,74
唐家三少,歌手,61
朱自清,工程师,66
雨果,医生,7
朱湘,运动员,74
茅盾,律师,89
天蚕土豆,律师,89
雨果,个体,81
叶圣陶,记者,40
王朔,工程师,6
钱钟书,歌手,92
查尔斯.狄更斯,画家,26
茅盾,记者,44
沈从文,记者,96
冰心,大学生,88
茅盾,中小学生,63
林语堂,律师,55
巴金,经纪人,72
刘震云,记者,47
朱自清,工程师,58
沈从文,记者,78
林语堂,教师,42
叶圣陶,歌手,52
莫言,工程师,91
马克吐温,工人,32
雨果,画家,23
朱湘,工人,80
叶圣陶,工程师,6
马克吐温,设计师,81
莫言,科学家,27
鲁迅,歌手,40
天蚕土豆,医生,73
王朔,军人,59
莫言,医生,30
林语堂,医生,70
王朔,工人,100
冰心,个体,71
林语堂,大学生,73
茅盾,中小学生,12
查尔斯.狄更斯,工人,52
查尔斯.狄更斯,画家,72
贾平凹,医生,42
刘震云,中小学生,95
马克吐温,歌手,48
莫言,画家,91
张爱玲,歌手,87
王朔,歌手,20
莫言,歌手,47
钱钟书,记者,53
朱湘,画家,76
叶圣陶,律师,92
巴金,教师,8
冰心,经纪人,40
史铁生,工人,52
朱自清,运动员,6
鲁迅,记者,100
张爱玲,歌手,74
朱湘,教师,35
茅盾,歌手,20
刘震云,个体,26
叶圣陶,军人,68
张洁,教师,60
鲁迅,工程师,31
冰心,大学生,49
张爱玲,军人,55
冰心,工人,28
王朔,个体,91
马克吐温,运动员,88
查尔斯.狄更斯,科学家,50
巴金,运动员,30
茅盾,运动员,98
钱钟书,设计师,6
刘震云,军人,21
巴金,记者,40
查尔斯.狄更斯,教师,88
马克吐温,大学生,56
林语堂,工程师,38
沈从文,记者,75
张爱玲,经纪人,65
张洁,中小学生,69
贾平凹,科学家,23
朱自清,设计师,34
查尔斯.狄更斯,运动员,61
巴金,军人,42
冰心,教师,58
鲁迅,工程师,28
郑振泽,军人,48
史铁生,军人,21
林语堂,军人,83
雨果,设计师,94
刘震云,律师,56
朱自清,记者,49
唐家三少,记者,33
沈从文,记者,52
天蚕土豆,工人,90
茅盾,工程师,17
鲁迅,医生,99
叶圣陶,经纪人,54
冰心,大学生,94
史铁生,律师,88
史铁生,军人,36
冰心,大学生,59
叶圣陶,教师,32
鲁迅,军人,18
张洁,画家,48
沈从文,设计师,14
朱湘,军人,92
叶圣陶,经纪人,73
查尔斯.狄更斯,画家,27
朱自清,中小学生,66
史铁生,记者,64
郑振泽,运动员,68
天蚕土豆,画家,50
林语堂,中小学生,80
沈从文,医生,22
钱钟书,律师,90
王朔,经纪人,70
天蚕土豆,个体,19
钱钟书,律师,82
贾平凹,工人,56
天蚕土豆,医生,17
马克吐温,画家,78
天蚕土豆,大学生,84
马克吐温,经纪人,19
叶圣陶,医生,14
雨果,医生,85
张爱玲,军人,86
刘震云,军人,16
茅盾,画家,37
沈从文,军人,45
冰心,医生,17
冰心,工程师,96
张爱玲,军人,99
巴金,工人,59
王朔,大学生,33
巴金,教师,72
林语堂,记者,33
茅盾,记者,48
雨果,画家,82
马克吐温,大学生,65
莫言,教师,38
雨果,个体,39
冰心,设计师,19
沈从文,经纪人,95
鲁迅,记者,60
叶圣陶,医生,52
冰心,记者,50
唐家三少,运动员,85
唐家三少,个体,53
贾平凹,个体,55
莫言,律师,32
叶圣陶,军人,7
钱钟书,设计师,7
叶圣陶,大学生,57
王朔,大学生,26
张爱玲,记者,21
王朔,画家,40
沈从文,记者,34
刘震云,工人,77
朱湘,大学生,77
沈从文,医生,15
莫言,工程师,18
朱自清,歌手,61
雨果,画家,67
天蚕土豆,大学生,92
莫言,律师,6
刘震云,歌手,66
王朔,工人,74
史铁生,中小学生,91
张爱玲,运动员,7
沈从文,经纪人,21
郑振泽,记者,79
钱钟书,经纪人,59
天蚕土豆,大学生,48
冰心,律师,41
莫言,运动员,27
史铁生,大学生,61
朱自清,经纪人,82
莫言,记者,46
雨果,记者,11
朱自清,画家,30
莫言,医生,79
天蚕土豆,设计师,98
朱湘,医生,100
茅盾,中小学生,50
史铁生,记者,15
朱湘,医生,22
雨果,中小学生,5
王朔,经纪人,96
张爱玲,工程师,97
天蚕土豆,歌手,47
唐家三少,教师,49
天蚕土豆,中小学生,14
雨果,经纪人,99
雨果,经纪人,56
查尔斯.狄更斯,中小学生,30
莫言,大学生,16
贾平凹,工程师,5
郑振泽,工人,7
莫言,记者,35
钱钟书,经纪人,98
雨果,律师,41
天蚕土豆,工程师,99
马克吐温,科学家,73
刘震云,设计师,49
钱钟书,画家,22
张爱玲,运动员,60
朱湘,工人,48
王朔,工程师,21
郑振泽,经纪人,67
朱自清,个体,62
朱自清,科学家,63
钱钟书,中小学生,74
朱自清,工人,58
巴金,记者,100
张爱玲,设计师,66
雨果,工程师,50
林语堂,教师,87
史铁生,工程师,8
马克吐温,个体,36
巴金,个体,68
巴金,个体,8
鲁迅,教师,29
马克吐温,记者,90
冰心,军人,92
叶圣陶,运动员,56
查尔斯.狄更斯,经纪人,87
贾平凹,中小学生,50
朱自清,设计师,18
莫言,工人,81
钱钟书,教师,57
天蚕土豆,记者,65
王朔,歌手,41
唐家三少,教师,5
天蚕土豆,工程师,21
鲁迅,医生,43
贾平凹,运动员,60
贾平凹,军人,67
刘震云,经纪人,16
马克吐温,中小学生,28
冰心,中小学生,24
天蚕土豆,中小学生,97
莫言,运动员,76
朱湘,教师,39
王朔,画家,33
钱钟书,设计师,76
沈从文,中小学生,48
郑振泽,军人,65
莫言,科学家,68
叶圣陶,运动员,61
唐家三少,大学生,19
王朔,记者,86
张洁,医生,27
莫言,记者,80
贾平凹,个体,61
鲁迅,画家,50
雨果,运动员,59
茅盾,医生,68
马克吐温,律师,74
王朔,画家,25
雨果,律师,11
天蚕土豆,运动员,90
雨果,经纪人,25
张爱玲,大学生,26
莫言,经纪人,58
林语堂,律师,64
雨果,工程师,9
贾平凹,工人,10
沈从文,运动员,16
刘震云,工人,12
巴金,设计师,11
贾平凹,教师,78
史铁生,歌手,97
马克吐温,运动员,73
张爱玲,歌手,9
巴金,画家,49
马克吐温,画家,84
叶圣陶,工程师,9
朱自清,医生,84
叶圣陶,教师,76
钱钟书,军人,91
刘震云,科学家,17
沈从文,经纪人,95
王朔,大学生,38
郑振泽,画家,27
沈从文,中小学生,85
莫言,中小学生,99
茅盾,中小学生,12
林语堂,大学生,6
雨果,经纪人,31
巴金,工人,42
冰心,医生,51
朱自清,运动员,35
朱湘,大学生,19
鲁迅,工程师,19
莫言,个体,19
莫言,经纪人,18
张爱玲,工人,66
查尔斯.狄更斯,设计师,9
王朔,工人,75
朱自清,工程师,8
马克吐温,歌手,84
雨果,军人,14
朱自清,军人,40
郑振泽,医生,69
唐家三少,大学生,80
朱自清,工人,39
沈从文,画家,33
刘震云,教师,92
朱湘,律师,87
巴金,工人,16
史铁生,设计师,7
冰心,歌手,9
沈从文,个体,38
张洁,大学生,93
查尔斯.狄更斯,军人,94
巴金,运动员,79
唐家三少,个体,68
查尔斯.狄更斯,运动员,23
沈从文,记者,78
天蚕土豆,运动员,29
巴金,记者,75
冰心,大学生,37
朱湘,工人,15
雨果,画家,68
天蚕土豆,歌手,30
朱自清,记者,36
张洁,画家,12
查尔斯.狄更斯,设计师,94
马克吐温,教师,77
鲁迅,军人,64
朱湘,医生,78
叶圣陶,医生,54
马克吐温,经纪人,83
叶圣陶,经纪人,87
冰心,画家,61
叶圣陶,画家,30
巴金,经纪人,57
沈从文,记者,8
刘震云,军人,62
茅盾,工人,60
朱湘,工人,85
冰心,歌手,28
唐家三少,中小学生,79
朱湘,工程师,100
冰心,医生,45
钱钟书,大学生,92
鲁迅,工程师,64
冰心,中小学生,88
刘震云,记者,29
郑振泽,律师,94
雨果,工程师,90
冰心,医生,79
史铁生,歌手,44
莫言,军人,93
史铁生,记者,23
唐家三少,工程师,68
雨果,经纪人,47
唐家三少,运动员,63
贾平凹,经纪人,24
史铁生,中小学生,42
莫言,医生,64
朱自清,医生,61
茅盾,运动员,58
林语堂,记者,11
雨果,经纪人,72
沈从文,画家,89
史铁生,设计师,78
叶圣陶,科学家,81
莫言,律师,87
史铁生,律师,33
张爱玲,工程师,68
冰心,记者,71
钱钟书,工人,55
茅盾,记者,66
查尔斯.狄更斯,设计师,86
史铁生,工程师,75
朱自清,教师,17
朱湘,军人,92
冰心,经纪人,14
张洁,医生,78
林语堂,画家,46
钱钟书,律师,41
唐家三少,经纪人,31
史铁生,工程师,54
史铁生,工人,28
茅盾,歌手,43
雨果,医生,6
茅盾,律师,75
马克吐温,个体,68
林语堂,运动员,58
叶圣陶,医生,90
史铁生,科学家,83
马克吐温,画家,24
唐家三少,中小学生,64
冰心,画家,91
贾平凹,个体,39
王朔,科学家,12
张洁,工人,41
叶圣陶,军人,56
鲁迅,科学家,19
叶圣陶,中小学生,97
叶圣陶,画家,38
贾平凹,歌手,9
查尔斯.狄更斯,经纪人,31
莫言,军人,38
天蚕土豆,军人,22
刘震云,记者,52
史铁生,画家,63
冰心,记者,77
朱自清,大学生,79
张爱玲,设计师,60
巴金,医生,84
张洁,设计师,5
张洁,工程师,82
莫言,个体,58
史铁生,经纪人,8
唐家三少,医生,72
王朔,中小学生,75
张洁,大学生,5
张洁,中小学生,38
鲁迅,大学生,44
雨果,歌手,9
天蚕土豆,记者,12
马克吐温,军人,91
茅盾,科学家,70
莫言,大学生,46
雨果,经纪人,57
史铁生,画家,71
鲁迅,军人,95
贾平凹,军人,100
雨果,设计师,74
莫言,设计师,37
刘震云,医生,79
天蚕土豆,画家,73
史铁生,个体,51
查尔斯.狄更斯,科学家,49
雨果,画家,33
张爱玲,经纪人,89
冰心,经纪人,35
莫言,经纪人,40
莫言,大学生,12
刘震云,军人,12
鲁迅,大学生,75
郑振泽,工人,69
林语堂,律师,73
钱钟书,运动员,66
莫言,大学生,53
史铁生,大学生,71
林语堂,律师,100
钱钟书,医生,57
莫言,记者,45
莫言,个体,47
鲁迅,经纪人,48
叶圣陶,教师,16
唐家三少,个体,91
王朔,中小学生,15
朱湘,歌手,20
莫言,教师,71
莫言,个体,12
查尔斯.狄更斯,律师,71
叶圣陶,医生,80
查尔斯.狄更斯,工人,59
巴金,医生,81
史铁生,律师,46
巴金,设计师,9
冰心,工人,66
沈从文,个体,15
雨果,画家,52
雨果,大学生,96
鲁迅,设计师,77
查尔斯.狄更斯,设计师,64
钱钟书,教师,95
冰心,设计师,31
刘震云,军人,18
唐家三少,军人,95
王朔,经纪人,48
马克吐温,运动员,44
查尔斯.狄更斯,运动员,37
朱自清,工人,6
冰心,歌手,50
郑振泽,科学家,27
查尔斯.狄更斯,律师,45
唐家三少,工程师,6
郑振泽,记者,87
马克吐温,画家,53
唐家三少,设计师,46
查尔斯.狄更斯,工人,44
鲁迅,教师,98
史铁生,个体,55
叶圣陶,画家,23
张洁,经纪人,95
唐家三少,医生,40
巴金,歌手,57
刘震云,大学生,16
唐家三少,律师,76
茅盾,经纪人,31
钱钟书,医生,100
雨果,歌手,62
鲁迅,大学生,5
沈从文,歌手,52
史铁生,律师,82
莫言,画家,7
王朔,医生,47
雨果,教师,78
张洁,工人,33
沈从文,歌手,52
郑振泽,科学家,99
马克吐温,歌手,40
雨果,记者,41
郑振泽,科学家,37
莫言,军人,97
张洁,记者,90
雨果,工人,98
鲁迅,工程师,82
钱钟书,律师,28
张爱玲,工程师,86
钱钟书,画家,65
贾平凹,大学生,93
钱钟书,医生,90
天蚕土豆,律师,68
巴金,大学生,66
朱湘,记者,12
朱自清,教师,99
雨果,工人,87
朱湘,军人,5
雨果,大学生,61
天蚕土豆,个体,52
冰心,个体,77
钱钟书,歌手,71
冰心,运动员,60
张洁,工人,72
冰心,个体,91
鲁迅,画家,71
朱自清,军人,87
钱钟书,经纪人,47
史铁生,律师,44
钱钟书,医生,38
鲁迅,医生,14
茅盾,画家,55
朱湘,画家,85
刘震云,记者,81
巴金,军人,73
马克吐温,设计师,46
查尔斯.狄更斯,设计师,21
叶圣陶,歌手,42
张爱玲,个体,48
茅盾,经纪人,37
唐家三少,画家,90
叶圣陶,经纪人,11
林语堂,中小学生,76
鲁迅,教师,30
雨果,工人,41
王朔,记者,15
鲁迅,工程师,51
张洁,科学家,7
查尔斯.狄更斯,律师,33
唐家三少,记者,89
冰心,中小学生,88
郑振泽,设计师,94
郑振泽,画家,72
刘震云,医生,23
王朔,工人,28
查尔斯.狄更斯,歌手,27
沈从文,记者,68
茅盾,设计师,75
沈从文,画家,72
朱自清,经纪人,39
张爱玲,中小学生,32
郑振泽,记者,51
唐家三少,设计师,37
冰心,记者,59
叶圣陶,军人,75
刘震云,教师,47
查尔斯.狄更斯,律师,29
朱自清,歌手,60
朱湘,设计师,67
莫言,教师,9
林语堂,律师,73
沈从文,设计师,88
朱自清,大学生,66
朱自清,运动员,42
张爱玲,个体,96
马克吐温,运动员,76
马克吐温,经纪人,86
冰心,军人,95
天蚕土豆,个体,99
王朔,科学家,94
马克吐温,歌手,24
查尔斯.狄更斯,个体,45
沈从文,运动员,8
唐家三少,运动员,31
郑振泽,工程师,14
沈从文,歌手,37
钱钟书,科学家,77
莫言,画家,8
巴金,律师,72
贾平凹,画家,17
巴金,个体,39
朱自清,医生,86
鲁迅,记者,36
王朔,医生,19
冰心,记者,24
林语堂,运动员,52
莫言,医生,78
雨果,军人,39
郑振泽,中小学生,79
冰心,工程师,81
林语堂,中小学生,6
茅盾,运动员,21
茅盾,经纪人,78
冰心,大学生,79
贾平凹,记者,91
雨果,中小学生,33
天蚕土豆,大学生,29
冰心,运动员,51
鲁迅,医生,50
刘震云,个体,20
朱湘,律师,32
查尔斯.狄更斯,个体,100
唐家三少,中小学生,33
查尔斯.狄更斯,画家,43
钱钟书,记者,14
鲁迅,教师,77
史铁生,画家,17
叶圣陶,个体,99
史铁生,中小学生,53
马克吐温,科学家,49
史铁生,医生,75
唐家三少,中小学生,66
朱自清,军人,100
巴金,律师,38
林语堂,工程师,91
张洁,经纪人,47
林语堂,工人,74
朱湘,中小学生,12
沈从文,律师,87
鲁迅,工人,63
莫言,设计师,7
雨果,教师,42
马克吐温,记者,91
叶圣陶,工程师,17
刘震云,医生,82
张爱玲,大学生,18
冰心,教师,58
茅盾,歌手,59
钱钟书,歌手,25
莫言,工程师,25
郑振泽,大学生,48
巴金,军人,68
贾平凹,工程师,63
贾平凹,记者,98
刘震云,教师,55
沈从文,医生,88
巴金,军人,66
张爱玲,军人,13
贾平凹,工人,56
冰心,歌手,57
沈从文,大学生,44
沈从文,律师,6
马克吐温,记者,35
冰心,记者,24
史铁生,工程师,5
雨果,科学家,54
张爱玲,律师,30
查尔斯.狄更斯,经纪人,96
天蚕土豆,设计师,75
天蚕土豆,个体,64
查尔斯.狄更斯,医生,87
莫言,医生,61
唐家三少,工人,81
郑振泽,工程师,86
张洁,设计师,31
钱钟书,中小学生,82
王朔,律师,35
林语堂,中小学生,100
冰心,工程师,84
郑振泽,记者,15
叶圣陶,运动员,50
冰心,个体,21
钱钟书,大学生,54
巴金,军人,11
冰心,中小学生,82
朱自清,大学生,74
马克吐温,画家,55
雨果,科学家,13
叶圣陶,经纪人,39
冰心,运动员,40
天蚕土豆,设计师,53
唐家三少,科学家,19
叶圣陶,中小学生,17
鲁迅,设计师,60
林语堂,个体,77
天蚕土豆,工人,91
巴金,大学生,96
刘震云,中小学生,80
沈从文,经纪人,58
郑振泽,工人,87
贾平凹,中小学生,65
史铁生,工程师,70
郑振泽,运动员,12
冰心,个体,39
巴金,个体,11
巴金,经纪人,31
马克吐温,大学生,70
史铁生,大学生,82
朱湘,工人,24
鲁迅,中小学生,33
马克吐温,画家,27
鲁迅,军人,73
王朔,设计师,82
马克吐温,教师,72
朱自清,个体,98
莫言,个体,45
张洁,歌手,56
朱湘,设计师,6
郑振泽,经纪人,42
巴金,大学生,41
钱钟书,律师,63
冰心,医生,50
叶圣陶,律师,22
贾平凹,中小学生,48
王朔,中小学生,28
郑振泽,设计师,72
冰心,个体,63
郑振泽,大学生,87
钱钟书,工程师,75
张洁,工人,92
贾平凹,律师,15
雨果,医生,38
刘震云,歌手,23
叶圣陶,工程师,51
朱自清,大学生,58
雨果,工程师,38
雨果,大学生,43
刘震云,中小学生,96
叶圣陶,教师,90
茅盾,运动员,42
雨果,教师,73
朱湘,经纪人,70
莫言,科学家,52
巴金,设计师,90
查尔斯.狄更斯,歌手,16
叶圣陶,设计师,5
张洁,工人,99
王朔,工人,38
鲁迅,经纪人,58
林语堂,工人,15
钱钟书,画家,93
巴金,设计师,93
王朔,经纪人,41
钱钟书,大学生,16
叶圣陶,经纪人,53
冰心,运动员,11
巴金,歌手,93
史铁生,画家,86
林语堂,画家,17
茅盾,大学生,82
林语堂,运动员,15
天蚕土豆,教师,90
钱钟书,工人,63
沈从文,运动员,24
朱湘,律师,92
莫言,设计师,35
鲁迅,医生,62
朱湘,科学家,27
林语堂,教师,29
朱自清,工人,82
王朔,工程师,12
张爱玲,画家,98
沈从文,设计师,19
刘震云,工程师,96
冰心,运动员,72
天蚕土豆,教师,32
张洁,科学家,40
史铁生,个体,35
刘震云,歌手,88
天蚕土豆,中小学生,28
巴金,画家,40
茅盾,中小学生,50
张爱玲,教师,18
沈从文,记者,90
张洁,记者,62
朱自清,工人,26
林语堂,大学生,60
林语堂,工程师,46
查尔斯.狄更斯,教师,67
郑振泽,律师,10
查尔斯.狄更斯,律师,99
钱钟书,工人,72
朱自清,画家,12
郑振泽,工程师,77
巴金,律师,86
郑振泽,个体,52
冰心,军人,7
沈从文,设计师,89
唐家三少,歌手,38
钱钟书,军人,80
鲁迅,医生,16
天蚕土豆,教师,46
郑振泽,大学生,49
雨果,律师,41
贾平凹,大学生,80
冰心,律师,96
刘震云,运动员,49
朱自清,军人,35
史铁生,军人,25
张洁,个体,49
朱自清,个体,20
刘震云,军人,41
鲁迅,经纪人,90
茅盾,工人,6
茅盾,歌手,52
天蚕土豆,律师,43
马克吐温,画家,72
叶圣陶,教师,82
钱钟书,律师,54
王朔,工人,18
朱湘,画家,95
天蚕土豆,记者,13
唐家三少,大学生,29
唐家三少,大学生,74
刘震云,律师,32
张洁,大学生,46
史铁生,教师,69
贾平凹,画家,37
查尔斯.狄更斯,中小学生,55
史铁生,医生,5
唐家三少,大学生,91
张洁,画家,78
冰心,大学生,65
朱湘,经纪人,28
巴金,设计师,66
刘震云,工程师,96
刘震云,画家,62
鲁迅,经纪人,23
鲁迅,歌手,18
马克吐温,运动员,54
朱湘,个体,93
王朔,科学家,19
朱自清,大学生,44
唐家三少,大学生,17
钱钟书,画家,82
茅盾,科学家,18
朱湘,工程师,45
朱湘,记者,36
冰心,教师,8
冰心,画家,28
查尔斯.狄更斯,歌手,6
贾平凹,军人,28
叶圣陶,歌手,73
王朔,军人,25
天蚕土豆,歌手,77
钱钟书,记者,39
茅盾,经纪人,65
郑振泽,记者,67
张爱玲,工程师,97
冰心,大学生,96
茅盾,运动员,22
钱钟书,设计师,84
郑振泽,大学生,81
莫言,经纪人,83
